SI	UId	Type	Genotype	emmean	SE	df	lower.CL	upper.CL	Ion	p.adj_agfull	estimate_agfull	Significance_agfull	p.value_intra	p.adj_intra	estimate_intra	Significance_intra	Significance_intra_s
sgn3_Ca43	SynCom_sgn3_Ca43	SynCom	sgn3	0.193114602429674	0.190514800145223	242	-0.182164334173173	0.568393539032522	Ca43	0.000475726569388222	0.872205204329479	Down	0.314354101469265	0.459813674860221	-0.271644314877609	NoSignificant	NA
sgn3_Ca43	NB_sgn3_Ca43	NB	sgn3	-0.0785297124479346	0.190514800145223	242	-0.453808649050783	0.296749224154913	Ca43	0.0339823072018634	-0.546621837591682	Up	0.314354101469265	0.459813674860221	-0.271644314877609	NoSignificant	NA
sgn3_Cd111	SynCom_sgn3_Cd111	SynCom	sgn3	-0.0792251016782565	0.312555799056428	242	-0.694902244921404	0.536452041564891	Cd111	0.574497740473883	0.287673796534346	NoSignificant	0.875603287957875	0.932041805597885	-0.069269491519844	NoSignificant	NA
sgn3_Cd111	NB_sgn3_Cd111	NB	sgn3	-0.1484945931981	0.312555799056429	242	-0.764171736441248	0.467182550045047	Cd111	0.986664301267057	-0.0137711699840811	NoSignificant	0.875603287957875	0.932041805597885	-0.069269491519844	NoSignificant	NA
sgn3_Co59	NB_sgn3_Co59	NB	sgn3	0.682458730936953	0.252545510794796	242	0.1849907617154	1.17992670015851	Co59	3.1250455696495e-05	-1.36729047331754	Up	0.607806875205026	0.728973508352542	0.183532861127153	NoSignificant	NA
sgn3_Co59	SynCom_sgn3_Co59	SynCom	sgn3	0.4989258698098	0.252545510794796	242	0.00145790058824724	0.996393839031353	Co59	0.0248038681148004	-0.762563626331017	Up	0.607806875205026	0.728973508352542	0.183532861127153	NoSignificant	NA
sgn3_Cu63	SynCom_sgn3_Cu63	SynCom	sgn3	0.0689476008477481	0.275897631577803	242	-0.474519729306331	0.612414931001827	Cu63	0.762511026905459	-0.142237392824639	NoSignificant	0.896376911232256	0.944800009277094	-0.0508700427796724	NoSignificant	NA
sgn3_Cu63	NB_sgn3_Cu63	NB	sgn3	0.0180775580680757	0.275897631577803	242	-0.525389772086004	0.561544888222155	Cu63	0.212361407299425	-0.501386192815921	NoSignificant	0.896376911232256	0.944800009277094	-0.0508700427796724	NoSignificant	NA
sgn3_Fe56	SynCom_sgn3_Fe56	SynCom	sgn3	-0.0886958716935644	0.265680920413838	242	-0.612038169575775	0.434646426188646	Fe56	0.694230317634353	-0.179584025325301	NoSignificant	0.197055147432191	0.311196380371056	0.486023952223148	NoSignificant	NA
sgn3_Fe56	NB_sgn3_Fe56	NB	sgn3	0.397328080529584	0.265680920413838	242	-0.126014217352626	0.920670378411794	Fe56	0.37321468619846	-0.359710750867739	NoSignificant	0.197055147432191	0.311196380371056	0.486023952223148	NoSignificant	NA
sgn3_K39	SynCom_sgn3_K39	SynCom	sgn3	0.293915087823175	0.210408085472279	242	-0.120549943284583	0.708380118930933	K39	0.480890355933256	0.235776503530275	NoSignificant	0.0513682285687532	0.108757641438606	-0.582653652401143	NoSignificant	NA
sgn3_K39	NB_sgn3_K39	NB	sgn3	-0.288738564577968	0.210408085472279	242	-0.703203595685726	0.125726466529789	K39	0.356916139071481	0.292789248549642	NoSignificant	0.0513682285687532	0.108757641438606	-0.582653652401143	NoSignificant	NA
sgn3_Mg24	NB_sgn3_Mg24	NB	sgn3	-0.719551656751259	0.226525854014428	242	-1.16576571226183	-0.273337601240683	Mg24	4.58794463013399e-08	1.60199625009843	Down	0.555245583470354	0.694230317634353	-0.189247233043678	NoSignificant	NA
sgn3_Mg24	SynCom_sgn3_Mg24	SynCom	sgn3	-0.530304423707581	0.226525854014428	242	-0.976518479218157	-0.0840903681970053	Mg24	0.752025293055671	0.122667396852506	NoSignificant	0.555245583470354	0.694230317634353	-0.189247233043678	NoSignificant	NA
sgn3_Mn55	NB_sgn3_Mn55	NB	sgn3	1.1403297647722	0.175206614910121	242	0.795205123121606	1.4854544064228	Mn55	2.89218896092037e-10	-1.43711690382212	Up	0.00081007876395205	0.00298232818830755	0.840490730956311	Significant	*
sgn3_Mn55	SynCom_sgn3_Mn55	SynCom	sgn3	0.299839033815892	0.175206614910121	242	-0.0452856078347046	0.644963675466488	Mn55	0.754861523165733	0.0936497145045181	NoSignificant	0.00081007876395205	0.00298232818830755	0.840490730956311	Significant	*
sgn3_Mo98	NB_sgn3_Mo98	NB	sgn3	-0.0111897345866851	0.240535011882967	242	-0.4849992412832	0.46261977210983	Mo98	0.843765421475424	-0.084861625106794	NoSignificant	0.0815553271815469	0.161989618937918	-0.594960486927743	NoSignificant	NA
sgn3_Mo98	SynCom_sgn3_Mo98	SynCom	sgn3	0.583770752341058	0.240535011882966	242	0.109961245644544	1.05758025903757	Mo98	0.00591571835324476	-0.875155791411989	Up	0.0815553271815469	0.161989618937918	-0.594960486927743	NoSignificant	NA
sgn3_Na23	SynCom_sgn3_Na23	SynCom	sgn3	0.630899193863952	0.148288537430537	242	0.338798188614471	0.923000199113433	Na23	7.10730258496522e-12	-1.329200405052	Up	0.00113131335049149	0.00398718973526878	0.691019818761378	Significant	*
sgn3_Na23	NB_sgn3_Na23	NB	sgn3	1.32191901262533	0.148288537430537	242	1.02981800737585	1.61402001787481	Na23	2.94016544618136e-17	-1.66720471018316	Up	0.00113131335049149	0.00398718973526878	0.691019818761378	Significant	*
sgn3_P31	SynCom_sgn3_P31	SynCom	sgn3	0.729822742772792	0.169026528292368	242	0.396871729272114	1.06277375627347	P31	1.87692522903702e-07	-1.13947322365275	Up	0.214837987102117	0.336521291449928	0.29727756981241	NoSignificant	NA
sgn3_P31	NB_sgn3_P31	NB	sgn3	1.0271003125852	0.169026528292368	242	0.694149299084524	1.36005132608588	P31	0.00655931424129358	-0.607324406096225	Up	0.214837987102117	0.336521291449928	0.29727756981241	NoSignificant	NA
sgn3_Rb85	SynCom_sgn3_Rb85	SynCom	sgn3	-0.355825354303493	0.194241119543636	242	-0.738444451251957	0.0267937426449706	Rb85	0.00821694708602843	0.67985542464319	Down	0.163819428233716	0.271311259367015	-0.383638335313405	NoSignificant	NA
sgn3_Rb85	NB_sgn3_Rb85	NB	sgn3	-0.739463689616898	0.194241119543636	242	-1.12208278656536	-0.356844592668434	Rb85	0.00316746090712295	0.756107669288989	Down	0.163819428233716	0.271311259367015	-0.383638335313405	NoSignificant	NA
sgn3_S34	NB_sgn3_S34	NB	sgn3	-0.531869394795065	0.171449894578574	242	-0.869593991881865	-0.194144797708266	S34	0.843765421475424	-0.0604004820415828	NoSignificant	0.00134328337765986	0.00459418812004377	-0.786644967677512	Significant	*
sgn3_S34	SynCom_sgn3_S34	SynCom	sgn3	0.254775572882447	0.171449894578573	242	-0.0829490242043523	0.592500169969246	S34	0.0938494587959097	-0.402075283800793	NoSignificant	0.00134328337765986	0.00459418812004377	-0.786644967677512	Significant	*
sgn3_Sr88	SynCom_sgn3_Sr88	SynCom	sgn3	-0.362638679812657	0.221566823856689	242	-0.799084362667883	0.0738070030425685	Sr88	0.0294350082113286	0.651444493148453	Down	0.179633512369503	0.290022821646852	0.421689911876144	NoSignificant	NA
sgn3_Sr88	NB_sgn3_Sr88	NB	sgn3	0.0590512320634867	0.221566823856689	242	-0.377394450791739	0.495496914918713	Sr88	0.16410885041726	-0.445493559028101	NoSignificant	0.179633512369503	0.290022821646852	0.421689911876144	NoSignificant	NA
sgn3_Zn66	SynCom_sgn3_Zn66	SynCom	sgn3	-0.308014729228972	0.302164040401602	242	-0.903222029003559	0.287192570545615	Zn66	0.714370947172965	0.18865223653667	NoSignificant	0.412450661139587	0.562255854100663	0.350836126937889	NoSignificant	NA
sgn3_Zn66	NB_sgn3_Zn66	NB	sgn3	0.042821397708917	0.302164040401602	242	-0.55238590206567	0.638028697483504	Zn66	0.944800009277094	-0.0453691678340468	NoSignificant	0.412450661139587	0.562255854100663	0.350836126937889	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_As75	SynCom_sgn3.3myb36pELTP::CEDF_As75	SynCom	sgn3.3myb36pELTP::CEDF	0.598437754780679	0.368601134793262	242	-0.127638338994585	1.32451384855594	As75	0.00928497618237756	-1.17302552938187	Up	0.0405005901583515	0.0886717466345727	1.0185656400268	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_As75	NB_sgn3.3myb36pELTP::CEDF_As75	NB	sgn3.3myb36pELTP::CEDF	1.61700339480748	0.329686877592519	242	0.967581193799877	2.26642559581508	As75	4.71771890217442e-07	-2.01077882366864	Up	0.0405005901583515	0.0886717466345727	1.0185656400268	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_B11	NB_sgn3.3myb36pELTP::CEDF_B11	NB	sgn3.3myb36pELTP::CEDF	1.84187989144797	0.38286835447716	242	1.08770001241732	2.59605977047861	B11	1.32627290316117e-06	-2.23864199436751	Up	0.843303556675062	0.907956858381752	-0.113644096286943	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_B11	SynCom_sgn3.3myb36pELTP::CEDF_B11	SynCom	sgn3.3myb36pELTP::CEDF	1.95552398773491	0.428059833522208	242	1.11232524934737	2.79872272612245	B11	1.18908504635429e-06	-2.47949553845912	Up	0.843303556675062	0.907956858381752	-0.113644096286943	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Ca43	SynCom_sgn3.3myb36pELTP::CEDF_Ca43	SynCom	sgn3.3myb36pELTP::CEDF	0.419838830925963	0.301230348215341	242	-0.173529267849502	1.01320692970143	Ca43	0.0972088424169186	0.64548097583319	NoSignificant	0.897396548604022	0.944800009277094	-0.0521693315821721	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Ca43	NB_sgn3.3myb36pELTP::CEDF_Ca43	NB	sgn3.3myb36pELTP::CEDF	0.367669499343791	0.269428614198174	242	-0.163055062472909	0.898394061160492	Ca43	0.00282227966683925	-0.992821049383408	Up	0.897396548604022	0.944800009277094	-0.0521693315821721	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Cd111	SynCom_sgn3.3myb36pELTP::CEDF_Cd111	SynCom	sgn3.3myb36pELTP::CEDF	0.0748921345747975	0.49419411045611	242	-0.898578903402248	1.04836317255184	Cd111	0.878891555257962	0.133556560281292	NoSignificant	0.924177802123515	0.962036514654391	-0.0631681381937636	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Cd111	NB_sgn3.3myb36pELTP::CEDF_Cd111	NB	sgn3.3myb36pELTP::CEDF	0.0117239963810339	0.442020650023961	242	-0.858974969636548	0.882422962398616	Cd111	0.80971937014837	-0.173989759563216	NoSignificant	0.924177802123515	0.962036514654391	-0.0631681381937636	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Co59	SynCom_sgn3.3myb36pELTP::CEDF_Co59	SynCom	sgn3.3myb36pELTP::CEDF	0.364872641124746	0.399309513481097	242	-0.421693281734577	1.15143856398407	Co59	0.245432882163239	-0.628510397645963	NoSignificant	0.0116340631591055	0.0296232973830967	1.36203501464298	Significant	*
sgn3.3myb36pELTP::CEDF_Co59	NB_sgn3.3myb36pELTP::CEDF_Co59	NB	sgn3.3myb36pELTP::CEDF	1.72690765576773	0.357153286482441	242	1.02338170684841	2.43043360468705	Co59	2.44596982581677e-08	-2.41173939814831	Up	0.0116340631591055	0.0296232973830967	1.36203501464298	Significant	*
sgn3.3myb36pELTP::CEDF_Cu63	NB_sgn3.3myb36pELTP::CEDF_Cu63	NB	sgn3.3myb36pELTP::CEDF	0.840787895404314	0.390178172403944	242	0.0722090263937188	1.60936676441491	Cu63	0.00602956390884022	-1.32409653015216	Up	0.0772309197004656	0.156082068485556	-1.03858057260185	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Cu63	SynCom_sgn3.3myb36pELTP::CEDF_Cu63	SynCom	sgn3.3myb36pELTP::CEDF	1.87936846800616	0.436232458415926	242	1.02007116941736	2.73866576659496	Cu63	0.000208707623391554	-1.95265825998305	Up	0.0772309197004656	0.156082068485556	-1.03858057260185	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Fe56	NB_sgn3.3myb36pELTP::CEDF_Fe56	NB	sgn3.3myb36pELTP::CEDF	1.73214084759899	0.375729560913016	242	0.99202307217047	2.47225862302751	Fe56	0.000228617138415378	-1.69452351793715	Up	0.980513888548682	0.990781866924866	-0.0137798294319171	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Fe56	SynCom_sgn3.3myb36pELTP::CEDF_Fe56	SynCom	sgn3.3myb36pELTP::CEDF	1.74592067703091	0.420078419678826	242	0.91844384842386	2.57339750563796	Fe56	6.51054750941455e-05	-2.01420057404977	Up	0.980513888548682	0.990781866924866	-0.0137798294319171	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_K39	SynCom_sgn3.3myb36pELTP::CEDF_K39	SynCom	sgn3.3myb36pELTP::CEDF	-0.87418473544266	0.332684394103893	242	-1.52951148983919	-0.218857981046133	K39	0.000475726569388222	1.40387632679611	Down	0.913876729267474	0.955191228782278	-0.0483224556950347	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_K39	NB_sgn3.3myb36pELTP::CEDF_K39	NB	sgn3.3myb36pELTP::CEDF	-0.922507191137695	0.297561968107854	242	-1.50864925925967	-0.336365123015717	K39	0.012111231531101	0.926557875109368	Down	0.913876729267474	0.955191228782278	-0.0483224556950347	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Mg24	SynCom_sgn3.3myb36pELTP::CEDF_Mg24	SynCom	sgn3.3myb36pELTP::CEDF	-1.40725464504433	0.358168823800195	242	-2.11278101474144	-0.701728275347213	Mg24	0.0244502691585811	0.999617618189251	Down	0.386698699420667	0.537288096791215	0.41671266439237	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Mg24	NB_sgn3.3myb36pELTP::CEDF_Mg24	NB	sgn3.3myb36pELTP::CEDF	-0.990541980651957	0.320355934975352	242	-1.62158394967651	-0.359500011627399	Mg24	1.32627290316117e-06	1.87298657399913	Down	0.386698699420667	0.537288096791215	0.41671266439237	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Mn55	SynCom_sgn3.3myb36pELTP::CEDF_Mn55	SynCom	sgn3.3myb36pELTP::CEDF	-0.240189674370248	0.277025982122	242	-0.785879646502898	0.305500297762401	Mn55	0.0734379882955136	0.633678422690658	NoSignificant	0.000177051572556451	0.000799498507325223	1.41563290339105	Significant	*
sgn3.3myb36pELTP::CEDF_Mn55	NB_sgn3.3myb36pELTP::CEDF_Mn55	NB	sgn3.3myb36pELTP::CEDF	1.1754432290208	0.247779571023374	242	0.687363280089373	1.66352317795223	Mn55	8.95584717065471e-07	-1.47223036807072	Up	0.000177051572556451	0.000799498507325223	1.41563290339105	Significant	*
sgn3.3myb36pELTP::CEDF_Mo98	NB_sgn3.3myb36pELTP::CEDF_Mo98	NB	sgn3.3myb36pELTP::CEDF	0.875840682917456	0.340167876030465	242	0.20577285256594	1.54590851326897	Mo98	0.0230668365211532	-0.971892042610935	Up	0.527541464890775	0.665761936041197	-0.322824955800787	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Mo98	SynCom_sgn3.3myb36pELTP::CEDF_Mo98	SynCom	sgn3.3myb36pELTP::CEDF	1.19866563871824	0.38031924728292	242	0.449507029617349	1.94782424781914	Mo98	0.00120884347575496	-1.49005067778917	Up	0.527541464890775	0.665761936041197	-0.322824955800787	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Na23	SynCom_sgn3.3myb36pELTP::CEDF_Na23	SynCom	sgn3.3myb36pELTP::CEDF	1.09017490191857	0.234464764587815	242	0.628322660211994	1.55202714362515	Na23	2.15671580430735e-10	-1.78847611310662	Up	0.000622421486123793	0.00236683959854969	1.09063929603872	Significant	*
sgn3.3myb36pELTP::CEDF_Na23	NB_sgn3.3myb36pELTP::CEDF_Na23	NB	sgn3.3myb36pELTP::CEDF	2.1808141979573	0.209711660778736	242	1.76772099475067	2.59390740116393	Na23	2.03365783201315e-21	-2.52609989551513	Up	0.000622421486123793	0.00236683959854969	1.09063929603872	Significant	*
sgn3.3myb36pELTP::CEDF_P31	SynCom_sgn3.3myb36pELTP::CEDF_P31	SynCom	sgn3.3myb36pELTP::CEDF	-2.05905149282172	0.267254407197387	242	-2.58549326878353	-1.53260971685991	P31	2.28286650697902e-07	1.64940101194176	Down	0.0529196702294093	0.111633464936491	0.69743846103366	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_P31	NB_sgn3.3myb36pELTP::CEDF_P31	NB	sgn3.3myb36pELTP::CEDF	-1.36161303178806	0.239039608711907	242	-1.83247687068659	-0.890749192889531	P31	8.19181762431098e-10	1.78138893827704	Down	0.0529196702294093	0.111633464936491	0.69743846103366	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Rb85	SynCom_sgn3.3myb36pELTP::CEDF_Rb85	SynCom	sgn3.3myb36pELTP::CEDF	-0.823060433672222	0.307122176509467	242	-1.42803434498919	-0.218086522355259	Rb85	0.00205694712848213	1.14709050401192	Down	0.734292659420248	0.8193458632141	0.140018837394886	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Rb85	NB_sgn3.3myb36pELTP::CEDF_Rb85	NB	sgn3.3myb36pELTP::CEDF	-0.683041596277336	0.274698425629143	242	-1.2241467124048	-0.141936480149872	Rb85	0.0465364452773546	0.699685575949426	Down	0.734292659420248	0.8193458632141	0.140018837394886	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_S34	NB_sgn3.3myb36pELTP::CEDF_S34	NB	sgn3.3myb36pELTP::CEDF	-0.0154702247043704	0.242466766180456	242	-0.493084930251511	0.46214448084277	S34	0.0660202657456084	-0.576799652132278	NoSignificant	2.14100598080984e-09	2.75000323757353e-08	-2.26302042587265	Significant	*
sgn3.3myb36pELTP::CEDF_S34	SynCom_sgn3.3myb36pELTP::CEDF_S34	SynCom	sgn3.3myb36pELTP::CEDF	2.24755020116828	0.271086085732023	242	1.7135607268398	2.78153967549676	S34	2.53019363146262e-13	-2.39484991208663	Up	2.14100598080984e-09	2.75000323757353e-08	-2.26302042587265	Significant	*
sgn3.3myb36pELTP::CEDF_Sr88	SynCom_sgn3.3myb36pELTP::CEDF_Sr88	SynCom	sgn3.3myb36pELTP::CEDF	0.897874941713775	0.350327908658235	242	0.207793725328768	1.58795615809878	Sr88	0.194696181857224	-0.609069128377979	NoSignificant	0.94725918739298	0.974227420486018	-0.0311232536275873	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Sr88	NB_sgn3.3myb36pELTP::CEDF_Sr88	NB	sgn3.3myb36pELTP::CEDF	0.866751688086188	0.31334280727006	242	0.249524284153141	1.48397909201924	Sr88	0.00113989029772894	-1.2531940150508	Up	0.94725918739298	0.974227420486018	-0.0311232536275873	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Zn66	SynCom_sgn3.3myb36pELTP::CEDF_Zn66	SynCom	sgn3.3myb36pELTP::CEDF	-0.418717381517726	0.477763297334101	242	-1.35982275514089	0.522387992105434	Zn66	0.694230317634353	0.299354888825423	NoSignificant	0.526631569864062	0.665761936041197	0.406432868229652	NoSignificant	NA
sgn3.3myb36pELTP::CEDF_Zn66	NB_sgn3.3myb36pELTP::CEDF_Zn66	NB	sgn3.3myb36pELTP::CEDF	-0.0122845132880733	0.427324483997397	242	-0.854034749052762	0.829465722476616	Zn66	0.990781866924866	0.00973674316294358	NoSignificant	0.526631569864062	0.665761936041197	0.406432868229652	NoSignificant	NA
sgn3myb36_As75	SynCom_sgn3myb36_As75	SynCom	sgn3myb36	0.4684827655741	0.233123826813889	242	0.00927192338853222	0.927693607759667	As75	0.000640494304892521	-1.04307054017529	Up	0.00514414014951303	0.0142263780211413	0.930903948054437	Significant	*
sgn3myb36_As75	NB_sgn3myb36_As75	NB	sgn3myb36	1.39938671362854	0.233123826813889	242	0.94017587144297	1.8585975558141	As75	2.82954426903717e-09	-1.7931621424897	Up	0.00514414014951303	0.0142263780211413	0.930903948054437	Significant	*
sgn3myb36_B11	NB_sgn3myb36_B11	NB	sgn3myb36	0.975299932062374	0.270728809752535	242	0.442014225365358	1.50858563875939	B11	0.000103515503579905	-1.37206203498192	Up	0.129172437626107	0.230437249839166	0.582943106461036	NoSignificant	NA
sgn3myb36_B11	SynCom_sgn3myb36_B11	SynCom	sgn3myb36	0.392356825601338	0.270728809752535	242	-0.140928881095679	0.925642532298355	B11	0.0106921370733001	-0.91632837632555	Up	0.129172437626107	0.230437249839166	0.582943106461036	NoSignificant	NA
sgn3myb36_Ca43	NB_sgn3myb36_Ca43	NB	sgn3myb36	0.124810421158518	0.190514800145223	242	-0.25046851544433	0.500089357761366	Ca43	0.00282837371897653	-0.749961971198134	Up	0.569699532279471	0.702103048310308	-0.15337817592104	NoSignificant	NA
sgn3myb36_Ca43	SynCom_sgn3myb36_Ca43	SynCom	sgn3myb36	0.278188597079558	0.190514800145223	242	-0.0970903395232905	0.653467533682406	Ca43	0.00166638168641759	0.787131209679596	Down	0.569699532279471	0.702103048310308	-0.15337817592104	NoSignificant	NA
sgn3myb36_Cd111	SynCom_sgn3myb36_Cd111	SynCom	sgn3myb36	0.0171430734003717	0.312555799056429	242	-0.598534069842776	0.632820216643519	Cd111	0.71901780546806	0.191305621455718	NoSignificant	0.718375466909951	0.810978554441312	-0.159592496284659	NoSignificant	NA
sgn3myb36_Cd111	NB_sgn3myb36_Cd111	NB	sgn3myb36	-0.142449422884288	0.312555799056428	242	-0.758126566127435	0.47322772035886	Cd111	0.977819501230671	-0.019816340297894	NoSignificant	0.718375466909951	0.810978554441312	-0.159592496284659	NoSignificant	NA
sgn3myb36_Co59	SynCom_sgn3myb36_Co59	SynCom	sgn3myb36	0.372535738942317	0.252545510794796	242	-0.124932230279236	0.87000370816387	Co59	0.0685066589651532	-0.636173495463534	NoSignificant	0.00154505037422719	0.00516207581678216	1.14379094643494	Significant	*
sgn3myb36_Co59	NB_sgn3myb36_Co59	NB	sgn3myb36	1.51632668537725	0.252545510794796	242	1.0188587161557	2.01379465459881	Co59	2.35309486685727e-11	-2.20115842775784	Up	0.00154505037422719	0.00516207581678216	1.14379094643494	Significant	*
sgn3myb36_Cu63	SynCom_sgn3myb36_Cu63	SynCom	sgn3myb36	0.248820228754977	0.275897631577803	242	-0.294647101399102	0.792287558909057	Cu63	0.459152718887258	-0.322110020731868	NoSignificant	0.52707192547861	0.665761936041197	0.247138065795583	NoSignificant	NA
sgn3myb36_Cu63	NB_sgn3myb36_Cu63	NB	sgn3myb36	0.49595829455056	0.275897631577803	242	-0.0475090356035189	1.03942562470464	Cu63	0.00735867990686245	-0.979266929298406	Up	0.52707192547861	0.665761936041197	0.247138065795583	NoSignificant	NA
sgn3myb36_Fe56	NB_sgn3myb36_Fe56	NB	sgn3myb36	1.20445038314106	0.265680920413838	242	0.68110808525885	1.72779268102327	Fe56	0.000809763839120485	-1.16683305347922	Up	0.170177754984287	0.279439609036699	0.516901728009974	NoSignificant	NA
sgn3myb36_Fe56	SynCom_sgn3myb36_Fe56	SynCom	sgn3myb36	0.687548655131086	0.265680920413838	242	0.164206357248876	1.2108909530133	Fe56	0.00653209460533388	-0.955828552149951	Up	0.170177754984287	0.279439609036699	0.516901728009974	NoSignificant	NA
sgn3myb36_K39	SynCom_sgn3myb36_K39	SynCom	sgn3myb36	-0.504080783852603	0.210408085472279	242	-0.918545814960361	-0.0896157527448455	K39	0.000172888066225771	1.03377237520605	Down	0.00127029127486054	0.00440164841676894	-0.970325966886051	Significant	*
sgn3myb36_K39	NB_sgn3myb36_K39	NB	sgn3myb36	-1.47440675073865	0.210408085472279	242	-1.88887178184641	-1.0599417196309	K39	5.5579074313844e-08	1.47845743471033	Down	0.00127029127486054	0.00440164841676894	-0.970325966886051	Significant	*
sgn3myb36_Mg24	SynCom_sgn3myb36_Mg24	SynCom	sgn3myb36	-1.09727603177154	0.226525854014429	242	-1.54349008728211	-0.65106197626096	Mg24	0.0235356862500495	0.689639004916461	Down	0.152596802579246	0.25789752014855	-0.459689838779855	NoSignificant	NA
sgn3myb36_Mg24	NB_sgn3myb36_Mg24	NB	sgn3myb36	-1.55696587055139	0.226525854014428	242	-2.00317992606197	-1.11075181504082	Mg24	3.93949934899275e-16	2.43941046389856	Down	0.152596802579246	0.25789752014855	-0.459689838779855	NoSignificant	NA
sgn3myb36_Mn55	SynCom_sgn3myb36_Mn55	SynCom	sgn3myb36	0.210200023216056	0.175206614910121	242	-0.13492461843454	0.555324664866653	Mn55	0.517021120978758	0.183288725104354	NoSignificant	9.60661807232859e-08	8.95584717065471e-07	1.36295120583277	Significant	*
sgn3myb36_Mn55	NB_sgn3myb36_Mn55	NB	sgn3myb36	1.57315122904883	0.175206614910121	242	1.22802658739823	1.91827587069942	Mn55	6.18532432853698e-16	-1.86993836809874	Up	9.60661807232859e-08	8.95584717065471e-07	1.36295120583277	Significant	*
sgn3myb36_Mo98	NB_sgn3myb36_Mo98	NB	sgn3myb36	0.809435992105772	0.240535011882966	242	0.335626485409257	1.28324549880229	Mo98	0.00440164841676894	-0.905487351799251	Up	0.0108951484163153	0.0282394429804046	-0.872825974220492	Significant	*
sgn3myb36_Mo98	SynCom_sgn3myb36_Mo98	SynCom	sgn3myb36	1.68226196632626	0.240535011882967	242	1.20845245962975	2.15607147302278	Mo98	2.89218896092037e-10	-1.97364700539719	Up	0.0108951484163153	0.0282394429804046	-0.872825974220492	Significant	*
sgn3myb36_Na23	SynCom_sgn3myb36_Na23	SynCom	sgn3myb36	1.07022272323346	0.148288537430537	242	0.778121717983979	1.36232372848294	Na23	4.87737251529204e-19	-1.76852393442151	Up	7.23303829640989e-13	1.99080768348806e-11	1.59014574652474	Significant	*
sgn3myb36_Na23	NB_sgn3myb36_Na23	NB	sgn3myb36	2.6603684697582	0.148288537430537	242	2.36826746450872	2.95246947500768	Na23	2.76704108343665e-42	-3.00565416731603	Up	7.23303829640989e-13	1.99080768348806e-11	1.59014574652474	Significant	*
sgn3myb36_P31	SynCom_sgn3myb36_P31	SynCom	sgn3myb36	-0.0962877859183899	0.169026528292368	242	-0.429238799419069	0.236663227582289	P31	0.202535545370608	-0.313362694961567	NoSignificant	0.0154932268283091	0.038060951172759	0.582756836573185	Significant	*
sgn3myb36_P31	NB_sgn3myb36_P31	NB	sgn3myb36	0.486469050654795	0.169026528292368	242	0.153518037154117	0.819420064155474	P31	0.8193458632141	-0.0666931441658176	NoSignificant	0.0154932268283091	0.038060951172759	0.582756836573185	Significant	*
sgn3myb36_Rb85	SynCom_sgn3myb36_Rb85	SynCom	sgn3myb36	-0.924397027102007	0.194241119543636	242	-1.30701612405047	-0.541777930153543	Rb85	6.87316387841936e-07	1.2484270974417	Down	0.0634289301126049	0.130469471904219	-0.512240014216051	NoSignificant	NA
sgn3myb36_Rb85	NB_sgn3myb36_Rb85	NB	sgn3myb36	-1.43663704131806	0.194241119543636	242	-1.81925613826652	-1.05401794436959	Rb85	7.37976780952572e-09	1.45328102099015	Down	0.0634289301126049	0.130469471904219	-0.512240014216051	NoSignificant	NA
sgn3myb36_S34	NB_sgn3myb36_S34	NB	sgn3myb36	0.46188726318039	0.171449894578573	242	0.124162666093591	0.799611860267189	S34	1.90557786934465e-06	-1.05415714001704	Up	9.94440770623142e-07	7.46476318727501e-06	-1.21758701201057	Significant	*
sgn3myb36_S34	SynCom_sgn3myb36_S34	SynCom	sgn3myb36	1.67947427519096	0.171449894578574	242	1.34174967810416	2.01719887227776	S34	6.35489776339314e-16	-1.82677398610931	Up	9.94440770623142e-07	7.46476318727501e-06	-1.21758701201057	Significant	*
sgn3myb36_Sr88	NB_sgn3myb36_Sr88	NB	sgn3myb36	0.754025547276114	0.221566823856689	242	0.317579864420888	1.19047123013134	Sr88	7.79706136045516e-05	-1.14046787424073	Up	0.00846689201742311	0.0225523667560855	0.831800517939614	Significant	*
