Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
AT5G48290,58.4236389237089,0.300070354099932,0.0988532034932787,3.03551471774341,0.00240125503678641,0.0718609821894744,Heavy metal transport/detoxification superfamily protein 
AT1G11580,3144.19544758848,0.302118953267464,0.0960759862476273,3.14458341847024,0.00166323485027048,0.0565698529022885,methylesterase PCR A
AT5G52830,146.305776179929,0.302247014402032,0.104652508042166,2.88810101216354,0.00387575385391957,0.0932290689471842,WRKY DNA-binding protein 27
AT4G33890,147.455454083763,0.304412834127166,0.0872208965993139,3.49013649246941,0.000482773903334017,0.0260763324318436,
AT5G19770,652.244573231318,0.304469146394241,0.0999251501483929,3.04697211805128,0.00231159150591197,0.0701286688760366,tubulin alpha-3
AT4G23440,74.3438468435716,0.305449655964321,0.101930191335169,2.99665537720749,0.00272959095933033,0.0781524329702613,Disease resistance protein (TIR-NBS class)
AT3G02600,199.109343672833,0.306223429185538,0.0807981126266975,3.78998245417375,0.000150657926276792,0.0115490889562413,lipid phosphate phosphatase 3
AT3G07430,324.388511529894,0.309819766453372,0.0945706845830876,3.27606559917805,0.00105264108023853,0.0405995915979548,YGGT family protein
AT5G63570,276.045109574894,0.312091428367664,0.0648638337656671,4.81148600459161,1.49812226853145e-06,0.000553810595286563,glutamate-1-semialdehyde-2,1-aminomutase
AT3G17420,112.584455094017,0.314443157441425,0.0966039125935541,3.25497331318655,0.001134030213841,0.0428887214270682,glyoxysomal protein kinase 1
AT5G15650,655.663124990302,0.314701263080541,0.108861075544982,2.89085204702486,0.00384198948439617,0.0928705246813959,reversibly glycosylated polypeptide 2
AT3G46740,103.370318718444,0.320310018682,0.110337203292768,2.90301012825286,0.00369594684026336,0.0906228062742176,translocon at the outer envelope membrane of chloroplasts 75-III
AT5G60530,359.380639778653,0.321394501400253,0.112775430039043,2.84986278739071,0.00437380933914759,0.0990971377281701,late embryogenesis abundant protein-related / LEA protein-related
AT5G40730,2896.7246307105,0.324587153004845,0.0967473882132289,3.35499654305357,0.000793659763062926,0.0342390318995826,arabinogalactan protein 24
AT2G01970,333.548073807031,0.325507035349464,0.105263410073916,3.09230942756741,0.00198605709647525,0.0630336463850275,Endomembrane protein 70 protein family
AT2G21045,2926.10128607091,0.325695552685657,0.0890923552176882,3.65570706813006,0.00025647408951489,0.0165429937803278,Rhodanese/Cell cycle control phosphatase superfamily protein
AT4G36640,162.660418700777,0.32778737506479,0.11000097005138,2.97985894953186,0.00288381138658479,0.0802754814888569,Sec14p-like phosphatidylinositol transfer family protein
AT4G02380,4726.23784424741,0.329701693054808,0.099468871092882,3.31462184533027,0.000917671760864392,0.037099626502613,senescence-associated gene 21
AT5G66770,47.2749704831849,0.333904587069659,0.113436312347336,2.94354232926104,0.00324479447150753,0.0851972955210284,GRAS family transcription factor
AT1G65985,158.722442278456,0.334734160610889,0.114495799389517,2.92354970571555,0.00346064968022835,0.0880896663813938,Plant protein of unknown function (DUF247)
AT5G52180,104.391586142219,0.335516674099682,0.110494355984218,3.03650508762279,0.00239338069650449,0.0718410702741432,
AT3G09200,6433.25391638842,0.339880072733219,0.102732031555345,3.3084138178472,0.000938260575830208,0.0377787303775189,Ribosomal protein L10 family protein
AT5G25890,726.715827274603,0.341850681052192,0.0852640570130199,4.00931756038762,6.08944792184932e-05,0.00634015053459934,indole-3-acetic acid inducible 28
AT2G36200,37.8912131984667,0.34276887206975,0.116365073700417,2.94563360955033,0.00322293918961854,0.0851872000898277,P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G75140,54.92484468707,0.347911546658894,0.102415543821284,3.39705804097476,0.000681145179657446,0.0313672588117243,
AT5G43400,70.6075732435327,0.35041700731616,0.113771945057337,3.07999487166685,0.00207004159259622,0.065385101397837,Uncharacterised conserved protein UCP015417,  vWA
AT5G07460,608.500601384021,0.350832186244133,0.0898787544480002,3.90339394886818,9.48531226606433e-05,0.00859326176249674,peptidemethionine sulfoxide reductase 2
AT5G56040,172.030547574333,0.35189698582144,0.0918184200328578,3.83253148655261,0.000126831360009895,0.0103601468703164,Leucine-rich receptor-like protein kinase family protein
AT3G23175,132.603570481912,0.354031376597742,0.118939139902301,2.97657589325558,0.00291486927204537,0.0807895808592412,HR-like lesion-inducing protein-related
AT4G25835,84.9637397933562,0.361765659934042,0.0902375223562546,4.00903804191126,6.09665954432492e-05,0.00634015053459934,P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G01810,55.9815107396129,0.367375218252186,0.108077320741844,3.39918880048579,0.000675860441759908,0.0312542330967906,
AT3G45710,232.632244090339,0.367693924235484,0.107884722304521,3.40821124975984,0.000653902503322,0.0309458531057461,Major facilitator superfamily protein
AT5G26260,1540.14709636967,0.369419648231228,0.0967892900106049,3.81674096576958,0.000135226006508269,0.0107644186722371,TRAF-like family protein
AT4G31250,49.9875482121773,0.369912151354989,0.114038528603147,3.24374714305793,0.00117968419632416,0.0441960257837158,Leucine-rich repeat protein kinase family protein
AT5G59090,342.071881664775,0.3721335159962,0.087575463389018,4.24928971649456,2.1444941483322e-05,0.00326274144048924,subtilase 4.12
AT5G24100,94.6567708971274,0.372470334027307,0.121119406591246,3.07523248759235,0.00210338524263191,0.0658296401223418,Leucine-rich repeat protein kinase family protein
AT1G67050,62.8459029578771,0.376783872373575,0.109862774968021,3.42958634062582,0.000604502070780442,0.029668148159994,
AT1G17190,1247.38929853732,0.377434628584547,0.108496399338225,3.47877561731738,0.000503710157217355,0.0266298332718809,glutathione S-transferase tau 26
AT3G20380,124.481629452018,0.381927802270458,0.102949461187532,3.70985722377642,0.000207376163534049,0.0143568427474425,TRAF-like family protein
AT4G01110,61.3238307367832,0.381990589933612,0.115023593222529,3.32097597746401,0.000897032579339527,0.0364872578343186,
AT2G45890,81.6919599612306,0.384494559810271,0.11407116599773,3.37065512083855,0.000749896736498085,0.0331044243764041,RHO guanyl-nucleotide exchange factor 4
AT1G01340,135.923929239801,0.384502182265161,0.107429863829221,3.57909959633195,0.000344780062274913,0.0202708301510363,cyclic nucleotide gated channel 10
AT1G12430,94.8141074125579,0.384813091504906,0.132507845340208,2.90407779642718,0.00368336622066513,0.0905428891649722,armadillo repeat kinesin 3
AT4G25070,77.3052460130627,0.384884009787016,0.0922266878086377,4.17323899331196,3.00299642702814e-05,0.00396375640974158,
AT1G51270,80.0935091955782,0.385501661320041,0.133508362185048,2.8874720280496,0.0038835113473914,0.0932290689471842,structural molecules;transmembrane receptors;structural molecules
AT3G13690,63.0854749684287,0.386098316208859,0.111298089560281,3.4690471124371,0.000522307853376044,0.0270392670795791,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
AT5G17820,1618.81362458347,0.38690793006775,0.1306334222197,2.96178361933323,0.00305862650346158,0.0823869677738497,Peroxidase superfamily protein
AT5G54040,81.6416738930828,0.388700766053163,0.13384990330565,2.90400483267853,0.00368422473096144,0.0905428891649722,Cysteine/Histidine-rich C1 domain family protein
AT3G51790,57.1178738384501,0.391248218084105,0.126402282365963,3.09526229084498,0.00196638921602165,0.06280785811623,transmembrane protein G1P-related 1
AT3G55150,90.0432650486843,0.393342410605341,0.132480510188999,2.96905869432562,0.00298713533556696,0.0814562484405784,exocyst subunit exo70 family protein H1
AT4G35040,122.257138277728,0.394129857201044,0.0818275291588884,4.81659242619612,1.46030539472557e-06,0.000553810595286563,Basic-leucine zipper (bZIP) transcription factor family protein
AT5G45480,70.9202981461736,0.396170106592841,0.124713193477199,3.17664952317392,0.00148986965582442,0.0526499860110578,Protein of unknown function (DUF594)
AT1G30110,177.025433108066,0.396833502331105,0.120930169275761,3.28150952494073,0.00103253037089777,0.0399599278104143,nudix hydrolase homolog 25
AT2G45590,152.365429974969,0.39719841734613,0.0836804830901884,4.74660760404598,2.06856699830019e-06,0.000662083525767232,Protein kinase superfamily protein
AT4G22666,309.829435435868,0.40339789371565,0.12076786038699,3.34027523898326,0.000836953966668001,0.0350437509162942,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
AT3G63240,62.0996485129012,0.405200891159226,0.122900955313776,3.29697104570682,0.000977335760660589,0.0388807964984555,DNAse I-like superfamily protein
AT1G24170,85.4692566244215,0.406069124619996,0.123291114031585,3.29357981562214,0.000989202521451558,0.0390161176753726,Nucleotide-diphospho-sugar transferases superfamily protein
AT5G40510,272.863667495374,0.407344055485333,0.106987761314506,3.80738927967552,0.000140441583079831,0.0109341452826723,Sucrase/ferredoxin-like family protein
AT5G06270,45.237893706509,0.40752488558341,0.143327410362439,2.84331437059305,0.00446470085471506,0.0997600366987958,
AT1G22550,192.882743231152,0.409798455744614,0.136963849412324,2.99201911674469,0.002771389080613,0.0784393522446316,Major facilitator superfamily protein
AT2G41290,33.4463028125951,0.412170898678232,0.127955136912745,3.22121415851634,0.00127648724106125,0.0465964600761754,strictosidine synthase-like 2
AT4G12730,633.556123818975,0.414796872377783,0.10336413020144,4.01296727955249,5.99602273699674e-05,0.00634015053459934,FASCICLIN-like arabinogalactan 2
AT4G13510,634.668805740565,0.414996551678965,0.123926280151548,3.34873725872728,0.000811807404926242,0.0344258157182658,ammonium transporter 1;1
AT1G12740,56.4189561955856,0.418028805789361,0.140862326331827,2.96764093477071,0.00300094670489251,0.0814875596392542,cytochrome P450, family 87, subfamily A, polypeptide 2
AT1G65486,38.0412667884209,0.419164497889737,0.144758239102903,2.8956175516322,0.00378413271118202,0.0918654678033726,
AT5G43910,32.8233655268186,0.420726010113961,0.129907937272919,3.23864745254228,0.00120097923499935,0.0444920392802453,pfkB-like carbohydrate kinase family protein
AT2G29995,282.021059673505,0.429032738413471,0.143437429377032,2.99107938755468,0.00277993212315461,0.0784410252564853,
AT2G34020,76.3946918501563,0.429417119051768,0.119422494759902,3.59578084443061,0.000323419996468032,0.0193033515003125,Calcium-binding EF-hand family protein
AT3G23190,199.165672668167,0.429874927844189,0.124293101563461,3.45855821792898,0.000543074889344158,0.0274509504098174,HR-like lesion-inducing protein-related
AT4G18640,97.7112985282862,0.433218196816885,0.0980187664766645,4.41974748702864,9.88162972555078e-06,0.00187572154342812,Leucine-rich repeat protein kinase family protein
AT1G63220,284.563080402557,0.433496431660209,0.126791275861225,3.41897680826776,0.000628570836112317,0.0301880610471195,Calcium-dependent lipid-binding (CaLB domain) family protein
AT5G45470,373.091615165449,0.433724538188113,0.14473184338504,2.99674576129212,0.00272878185734296,0.0781524329702613,Protein of unknown function (DUF594)
AT4G00310,74.3011677339352,0.43603404443522,0.153164614080018,2.84683278219485,0.00441565501346998,0.0991182661021708,Putative membrane lipoprotein
AT4G39350,397.293781898816,0.436828434858998,0.137594146301847,3.17476031211898,0.00149960315759939,0.0528066970567376,cellulose synthase A2
AT3G46730,27.2724886953346,0.437742107550551,0.142159112843985,3.07924056919909,0.00207529028843945,0.0654471688906435,NB-ARC domain-containing disease resistance protein
AT3G60440,84.0498580674017,0.438295694967111,0.138294577623852,3.16929052821747,0.00152811563226724,0.053433109941611,Phosphoglycerate mutase family protein
AT1G61990,19.0928798617723,0.438436017645303,0.150566764940148,2.91190434900813,0.00359232621366574,0.0896103301183627,Mitochondrial transcription termination factor family protein
AT4G37340,28.0417225041681,0.442013785037603,0.132615539116534,3.33304670012456,0.000859005225642749,0.0354468595285417,cytochrome P450, family 81, subfamily D, polypeptide 3
AT5G50200,372.048889904513,0.442205350286608,0.150074280646805,2.94657651118332,0.00321312917873672,0.085047646296682,nitrate transmembrane transporters
AT5G14150,75.2350498911402,0.442292381808673,0.12448619728094,3.5529431492755,0.000380946782906091,0.0219440760985587,Protein of unknown function, DUF642
AT3G13610,379.194318252322,0.444480619468196,0.128179794795755,3.46763403839461,0.000525061811442229,0.0270413616637082,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT1G62520,25.3652714468489,0.445669073973192,0.137825822945596,3.23356729855414,0.00122254528271472,0.0452069573836496,
AT3G51330,496.138099574917,0.449721286195093,0.117464906236511,3.828558678535,0.000128895901694711,0.0104431878726719,Eukaryotic aspartyl protease family protein
AT1G49100,2.54575126962197,0.450470433453345,0.154559985495715,2.91453465144013,0.00356219260881973,0.0891236647148328,Leucine-rich repeat protein kinase family protein
AT4G01700,64.2040806345637,0.451114896858131,0.158521562851028,2.84576362196272,0.00443050696165489,0.0991182661021708,Chitinase family protein
AT1G49000,90.51532677018,0.454433538840737,0.143297091802712,3.1712683985687,0.00151774839937094,0.0531638723161022,
AT3G25890,39.2412742698211,0.454899901545539,0.133343410938876,3.41149141410565,0.000646085360152581,0.0307999443721123,Integrase-type DNA-binding superfamily protein
AT1G14185,78.0765780207305,0.454921747859664,0.152957038430766,2.97417989081672,0.00293772794721687,0.0808871803250769,Glucose-methanol-choline (GMC) oxidoreductase family protein
AT1G69900,82.4237626309117,0.455225650491519,0.141555065022449,3.21589093558274,0.00130040242723647,0.0472100560605648,Actin cross-linking protein
AT5G19110,49.6435864976946,0.455335491482197,0.155302742240665,2.93192177364509,0.00336871588722474,0.0864116812719129,Eukaryotic aspartyl protease family protein
AT4G38950,27.2764058442766,0.459836882027409,0.146827906236152,3.13180848120128,0.00173733165489066,0.0581528432094806,ATP binding microtubule motor family protein
AT1G48510,23.8486227313884,0.459866372280044,0.157791778568972,2.91438740630603,0.00356387340212341,0.0891236647148328,Surfeit locus 1 cytochrome c oxidase biogenesis protein
AT5G18150,57.1402717973513,0.461026641320454,0.115044207276803,4.00738683183933,6.13942628657705e-05,0.00634015053459934,Methyltransferase-related protein
AT5G11790,132.317011713232,0.461719076520405,0.148622090113686,3.10666520816131,0.00189210550131773,0.0610219332471905,N-MYC downregulated-like 2
AT1G78000,1121.14284693127,0.461936485934994,0.11896368432355,3.88300420049743,0.000103173785092458,0.00890197710250119,sulfate transporter 1;2
AT1G17240,29.1352527247647,0.462082605613079,0.152099641484317,3.03802560679095,0.00238133718369954,0.071695515722531,receptor like protein 2
AT1G47840,65.1947303296794,0.464456841429942,0.121823137163621,3.81255032700502,0.00013754021172727,0.0107925746454182,hexokinase 3
AT4G00680,149.373100055357,0.464889774010641,0.127738936575131,3.63937407399043,0.000273301545255723,0.0173119977120558,actin depolymerizing factor 8
AT2G41800,126.653416913694,0.465253535325286,0.156977764161018,2.96381807838757,0.00303847858873853,0.0822824955871572,Protein of unknown function, DUF642
AT2G42060,166.48775874995,0.465473184873,0.10833045006908,4.29678991065003,1.73289287438778e-05,0.00280799088450593,Cysteine/Histidine-rich C1 domain family protein
AT3G17860,64.0847881235163,0.466183327020448,0.147373417606978,3.1632796103276,0.00156002419530856,0.0542632499767798,jasmonate-zim-domain protein 3
AT4G25090,88.7894584537838,0.466485783915213,0.115647352674281,4.03369184964451,5.49073125825667e-05,0.0060129541048524,Riboflavin synthase-like superfamily protein
AT5G26280,2692.09090114059,0.466522920349332,0.15899364023345,2.93422378193453,0.00334383028141388,0.0863399750477857,TRAF-like family protein
AT2G28460,19.1781734681344,0.467303006677747,0.160884813858774,2.90458120607921,0.00367744792770417,0.0905428891649722,Cysteine/Histidine-rich C1 domain family protein
AT4G22214,145.286742611687,0.468951109239534,0.147137575849076,3.18716076796422,0.00143676888895304,0.0512276220495938,Defensin-like (DEFL) family protein
AT4G29700,168.810787872869,0.469096478900448,0.138456086511593,3.38805241950249,0.000703908100535468,0.0321778730756387,Alkaline-phosphatase-like family protein
AT2G24570,484.524097543205,0.46948179191968,0.117253516003915,4.00398903094731,6.22832537370236e-05,0.00639880170222999,WRKY DNA-binding protein 17
AT1G13550,36.3144682994943,0.472852229738337,0.161110685139044,2.93495263414868,0.00333598607025447,0.0863399750477857,Protein of unknown function (DUF1262)
AT4G15393,102.242922451366,0.47307260544832,0.16432897118111,2.878814380983,0.00399173201697721,0.0947647686418695,cytochrome P450, family 702, subfamily A, polypeptide 5
AT1G73270,57.0528866937398,0.473697035174832,0.144600253814803,3.27590735616219,0.00105323103871884,0.0405995915979548,serine carboxypeptidase-like 6
AT5G04960,210.311051105466,0.473814030815321,0.151653601658998,3.12431769263693,0.00178217921569433,0.0587735659949087,Plant invertase/pectin methylesterase inhibitor superfamily
AT3G05490,295.613521519811,0.474661011920984,0.114512284090518,4.14506631922371,3.39715375283626e-05,0.00427378604752007,ralf-like 22
AT2G38750,134.978525382317,0.475506748000941,0.15405162241557,3.08667147119174,0.00202411167020643,0.0641376306818511,annexin 4
AT4G36870,32.2214198030225,0.478404109943968,0.158655146125409,3.01537089484518,0.00256665182560846,0.0750324354296656,BEL1-like homeodomain 2
AT2G28960,160.886056840678,0.479137976628456,0.131848811678217,3.63399541133381,0.000279065826503213,0.0175459337162004,Leucine-rich repeat protein kinase family protein
AT3G48550,11.8734916353275,0.479648371850812,0.167741601740093,2.85944790603587,0.00424379113484329,0.0975228307707505,
AT1G13480,68.5354355187885,0.481194847584333,0.129735517271803,3.70904481442969,0.000208042606911143,0.0143568427474425,Protein of unknown function (DUF1262)
AT3G13432,21.8012038985906,0.482461924404644,0.160809247226469,3.00021256691282,0.00269791253523178,0.077593210302604,
AT1G23720,2251.74282790482,0.482539268443065,0.117341493807706,4.11226457738665,3.91796920232059e-05,0.00470415928743685,Proline-rich extensin-like family protein
AT5G01640,73.2885703427874,0.485424351906894,0.143631570524714,3.37964940530514,0.000725783477138114,0.0327482166727806,prenylated RAB acceptor 1.B5
AT3G07195,79.1474526015754,0.485726168467338,0.130886007946867,3.71106259627476,0.000206391054575652,0.0143568427474425,RPM1-interacting protein 4 (RIN4) family protein
AT1G13300,425.444520887545,0.494979914694512,0.108658529809214,4.55537099170781,5.22932019433544e-06,0.00122618330345058,myb-like transcription factor family protein
AT1G33870,2.26712129939821,0.495392865611231,0.165724902522477,2.98924819427208,0.00279664857055388,0.0786177752605211,P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT3G11402,29.7924004069495,0.498444590228197,0.164268700390619,3.03432479250722,0.00241074738411043,0.0719290510669235,Cysteine/Histidine-rich C1 domain family protein
AT3G09940,193.189876876787,0.498637531896517,0.150909244026393,3.3042212563818,0.000952406340286964,0.0381695699771103,monodehydroascorbate reductase
AT5G49270,156.485449108544,0.500027733676414,0.125938699160389,3.97040573715633,7.17503394947338e-05,0.0069653283780662,COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family
AT2G17050,10.9493094954713,0.500387257584632,0.175838062322102,2.84572777347841,0.00443100572460158,0.0991182661021708,disease resistance protein (TIR-NBS-LRR class), putative
AT1G07550,18.4993147692233,0.503879602423082,0.169911691750631,2.96553814061599,0.00302153876626282,0.0819350872794343,Leucine-rich repeat protein kinase family protein
AT3G07070,24.0745261299188,0.50423566647058,0.14443775192443,3.49102405536189,0.000481172927925614,0.0260763324318436,Protein kinase superfamily protein
AT5G25010,39.3012880103721,0.505435850950584,0.139883113238687,3.61327281934413,0.000302356275649651,0.0185423474768406,Protein of unknown function (DUF1336)
AT4G21830,123.58413030243,0.506110945659455,0.148631271549864,3.40514442473609,0.000661290702128546,0.031004645544606,methionine sulfoxide reductase B7
AT3G20460,12.9882694658724,0.513194555636815,0.16680494902597,3.07661468459736,0.00209365746066552,0.0658296401223418,Major facilitator superfamily protein
AT4G23510,19.5843469984383,0.513447339766359,0.176090281851799,2.91581871734686,0.0035475656192322,0.0891236647148328,Disease resistance protein (TIR-NBS-LRR class) family
AT3G21180,20.3274014867675,0.513662226780194,0.152151155185753,3.37599951937987,0.000735480477231847,0.032805970451752,autoinhibited Ca(2+)-ATPase 9
AT1G70460,34.1927164508537,0.516362448909152,0.130740511853968,3.94952139613703,7.83076112918545e-05,0.0075398502447244,root hair specific 10
AT1G01750,179.604203361124,0.517956894582293,0.116407402800966,4.44951851960736,8.60630089400918e-06,0.00175032839916834,actin depolymerizing factor 11
AT5G45340,49.9897674485968,0.518398365212429,0.175389866610626,2.95569165556923,0.00311968804296868,0.083731095030989,cytochrome P450, family 707, subfamily A, polypeptide 3
AT1G65481,40.4997721713082,0.518954537413028,0.178615229989766,2.90543274189308,0.00366745659815685,0.0904654423983466,
AT1G47603,3.24105763361563,0.519726472792176,0.182399327135195,2.8493881033177,0.00438034109369916,0.0990971377281701,purine permease 19
AT5G45490,155.902515452627,0.522781187339948,0.125682627460401,4.15953420057726,3.18897269955119e-05,0.00407636833851073,P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G12560,203.178403802035,0.524099566852169,0.148071754460876,3.53949724415973,0.000400889956105987,0.0224658755891714,expansin A7
AT4G01240,13.2364585967024,0.527382992364416,0.167243892749336,3.15337668655473,0.00161393399624015,0.0556528001367862,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
AT3G45700,59.6112153823352,0.528234112884497,0.166491624150585,3.17273686036439,0.00151009323994485,0.0530823075226469,Major facilitator superfamily protein
AT1G72220,20.5765955455757,0.529186712162724,0.144953711264423,3.65072896407177,0.000261497076858595,0.0168125749640924,RING/U-box superfamily protein
AT3G24300,243.357794846957,0.530786619101894,0.176099470064552,3.01412956499714,0.00257717719246097,0.0750960798580988,ammonium transporter 1;3
AT5G25260,112.534380966587,0.532722766202203,0.181028604451734,2.94275464264675,0.00325306127283023,0.0851994273702751,SPFH/Band 7/PHB domain-containing membrane-associated protein family
AT4G26770,12.3948517776199,0.533537980431046,0.172468141326435,3.09354514014972,0.00197780462545466,0.0629706453513366,Phosphatidate cytidylyltransferase family protein
AT1G74830,9.20614109405525,0.533981155888167,0.184918101186044,2.88766298411714,0.00388115472596078,0.0932290689471842,Protein of unknown function, DUF593
AT2G25680,30.6643471520601,0.534526857529409,0.185162105848246,2.88680480857943,0.00389175582580188,0.0932290689471842,molybdate transporter 1
AT3G03500,16.5167074077183,0.53919903520554,0.171084702154987,3.15164961223168,0.00162350965461842,0.0558863055720204,TatD related DNase
AT5G49780,31.014320077811,0.54044754415848,0.152701471784743,3.53924253539826,0.000401276991106568,0.0224658755891714,Leucine-rich repeat protein kinase family protein
AT5G02350,12.3513045619594,0.541019305396359,0.185393428841932,2.91822266180554,0.00352032874309613,0.0891236647148328,Cysteine/Histidine-rich C1 domain family protein
AT1G24320,13.0826081503466,0.546762991575153,0.171722529118091,3.18399102542422,0.00145259515908792,0.0515154343697175,Six-hairpin glycosidases superfamily protein
AT4G37400,65.7715736487828,0.5492957777567,0.126359994452729,4.34707029021111,1.37968014938804e-05,0.00235029103055155,cytochrome P450, family 81, subfamily F, polypeptide 3
AT5G67620,84.0148821145166,0.551495381107367,0.122920959441873,4.48658539285285,7.23737178573546e-06,0.00155105437700531,
AT4G08410,95.3750308408221,0.554514687590347,0.183202429416263,3.02678675909044,0.00247168255190606,0.0730906601513942,Proline-rich extensin-like family protein
AT1G16225,2.29918135202543,0.554835596095915,0.164304437901959,3.37687528821947,0.000733142826689598,0.032805970451752,Target SNARE coiled-coil domain protein
AT4G24170,2.00423228205458,0.555207864672397,0.176326768383823,3.14874406059457,0.00163973736463474,0.0562506117289759,ATP binding microtubule motor family protein
AT3G28550,5288.44868789879,0.555951686178104,0.114443926856462,4.85785223776348,1.18665910785251e-06,0.000482679646502211,Proline-rich extensin-like family protein
AT3G10710,41.2112073622637,0.557525680451956,0.181283668370673,3.07543247255995,0.00210197520565101,0.0658296401223418,root hair specific 12
AT4G22230,87.3521594598052,0.559419743392867,0.164165226978088,3.4076628387785,0.000655218002640351,0.0309458531057461,Arabidopsis defensin-like protein
AT5G56200,12.9113472652281,0.559666229894069,0.178915930729156,3.12809612656179,0.00175942628537191,0.0583479622192138,C2H2 type zinc finger transcription factor family
AT5G44130,355.289282755295,0.562500947519118,0.192988945070108,2.91467963263272,0.00356053836287017,0.0891236647148328,FASCICLIN-like arabinogalactan protein 13 precursor
AT4G16350,23.1721823172965,0.56265363547142,0.165055544077449,3.40887450110373,0.000652314812584169,0.0309458531057461,calcineurin B-like protein 6
AT1G44030,1.66621709335396,0.565012026156593,0.190769074491639,2.96175901498834,0.0030588709122798,0.0823869677738497,Cysteine/Histidine-rich C1 domain family protein
AT1G30870,236.597526768444,0.565872881808201,0.146760674566021,3.85575279945747,0.000115374031645042,0.00975328885250026,Peroxidase superfamily protein
AT5G61650,24.8988292227315,0.565932177788595,0.162990643696606,3.47217585594686,0.000516258037222981,0.0268867495348101,CYCLIN P4;2
AT2G40330,142.386677603678,0.5659403385423,0.188310807070013,3.00535241363968,0.00265273297993388,0.0767179464469158,PYR1-like 6
AT1G62980,109.891822819955,0.568355436746706,0.152746927365745,3.72089603731149,0.000198517155953792,0.0142325375371044,expansin A18
AT4G08770,291.885922358455,0.570793418059944,0.138204933833319,4.13005094845851,3.62682850912039e-05,0.00443474349786985,Peroxidase superfamily protein
AT1G23140,49.283789145523,0.57246296852051,0.122827231859677,4.66071700756487,3.15109730463061e-06,0.00091021044026946,Calcium-dependent lipid-binding (CaLB domain) family protein
AT1G11160,17.7706246053651,0.573501156626917,0.162916275125599,3.52022016330032,0.000431188722322061,0.024005649230729,Transducin/WD40 repeat-like superfamily protein
AT2G28860,3.0162319355608,0.574177321245496,0.177914297866692,3.22726912974535,0.00124977850207227,0.0458735457178682,cytochrome P450, family 710, subfamily A, polypeptide 4
AT1G04700,15.9228437713087,0.574210654521349,0.156614184443396,3.66640260945766,0.00024598654060999,0.0162531588921754,PB1 domain-containing protein tyrosine kinase
AT4G30120,8.29632329141978,0.574680603645007,0.193593077392068,2.96849769313369,0.00299259348498677,0.0814562484405784,heavy metal atpase 3
AT5G22560,6.62438435291837,0.574761748549,0.200282467868961,2.86975567389677,0.00410789078546515,0.0963227897001247,Plant protein of unknown function (DUF247)
AT1G50580,36.7845658300023,0.575372229426857,0.130046075817297,4.42437209897208,9.67231859736222e-06,0.00185364405734641,UDP-Glycosyltransferase superfamily protein
AT2G14510,12.1435265858556,0.578398400870212,0.184769381409466,3.13038013364577,0.00174580230376481,0.0582840631764429,Leucine-rich repeat protein kinase family protein
AT1G11920,2.43153707988258,0.578581645421853,0.173163232444106,3.34124997122937,0.000834020970534672,0.0349955199236349,Pectin lyase-like superfamily protein
AT3G12820,21.0490354323065,0.579379816469643,0.173372473167736,3.34182125849414,0.000832306385949812,0.0349955199236349,myb domain protein 10
AT3G54870,22.5569171773018,0.5794968431154,0.157628533922367,3.67634481331157,0.000236599673753104,0.0158243895891715,Armadillo/beta-catenin repeat family protein / kinesin motor family protein
AT2G26410,17.7987893402071,0.579886326972487,0.187105991072895,3.09923976056205,0.00194017941304636,0.0623705094861724,IQ-domain 4
AT3G51340,10.7746027873363,0.585462652029122,0.200662125816653,2.91765398999143,0.00352675460135392,0.0891236647148328,Eukaryotic aspartyl protease family protein
AT5G57530,16.8770278194758,0.586587468895674,0.19996047575502,2.93351706971495,0.00335145224867021,0.0863399750477857,xyloglucan endotransglucosylase/hydrolase 12
AT5G26300,7.09714233228012,0.586847167903492,0.199871586944122,2.93612102088105,0.00332344636459439,0.0862067958749876,TRAF-like family protein
AT3G14020,2.89383889676253,0.587558775290421,0.199144294905105,2.95041731208218,0.00317344976337113,0.0843333696449999,nuclear factor Y, subunit A6
AT3G46810,7.6468596544551,0.588374372681791,0.200614782734283,2.93285651566914,0.00335859069642476,0.0863399750477857,Cysteine/Histidine-rich C1 domain family protein
AT2G16380,24.0976737875133,0.58920355183736,0.202038628186486,2.91629158802995,0.00354219285868751,0.0891236647148328,Sec14p-like phosphatidylinositol transfer family protein
AT2G28160,116.508691178683,0.591220396316872,0.133412897031439,4.43150856830243,9.35760939273724e-06,0.00181074284278297,FER-like regulator of iron uptake
AT2G46860,7.54253147438716,0.592411654191985,0.195069293582764,3.03692930502481,0.00239001501958309,0.0718410702741432,pyrophosphorylase 3
AT4G39950,481.907275205277,0.59248495802936,0.176284863304243,3.36095196674268,0.000776743323360994,0.0338758669100831,cytochrome P450, family 79, subfamily B, polypeptide 2
